cityId,cityName,neighborhoodId,neighborhoodName
1161,רהט,65210416,אל פיניש 28
1161,רהט,65210417,אל קסאסי וא טורי 29
1161,רהט,65210419,31
1161,רהט,65210754,4
6700,טבריה,65210944,דוד רמז
6700,טבריה,65210945,נוה הדר
6700,טבריה,65210946,דון יוסף הנשיא
6700,טבריה,65210947,גאולים(שיכון א
6700,טבריה,65210948,הרמב"ם
6700,טבריה,65210949,העיר העתיקה
6700,טבריה,65210976,אחווה
6700,טבריה,65210977,קריית שמואל
6700,טבריה,65210978,רמת כנרת
6700,טבריה,65210979,קרית משה
6700,טבריה,65210980,רבי עקיבא
6700,טבריה,65210981,מורדות טבריה
6700,טבריה,65210982,פלוס 200
6700,טבריה,65211011,פאר
6700,טבריה,65211012,אזור תעשיה
6700,טבריה,65211013,שיכון ג
6700,טבריה,65211014,רמת אגוז
6700,טבריה,65211015,בן גוריון
7400,נתניה,65209683,קריית השרון
7400,נתניה,65209688,רמת יגאל ידין - דורה
7400,נתניה,65209689,אזור תעשיה פנחס ספיר צפון
7400,נתניה,65209703,עיר ימים
7400,נתניה,65209705,קריית נורדאו
7400,נתניה,65209711,עין התכלת
7400,נתניה,65209717,מרכז העיר
7400,נתניה,65209718,נווה איתמר
7400,נתניה,65209724,פרדס הגדוד
7400,נתניה,65209725,קרית צאנז
7400,נתניה,65209726,נאות הרצל
7400,נתניה,65209727,חוף הים והמלונות
7400,נתניה,65209730,נאות גנים - שיכון ותיקים
7400,נתניה,65209735,גבעת האירוסים
7400,נתניה,65209736,רמת אפרים
7400,נתניה,65210190,רמת פולג
7400,נתניה,65210191,נאות גולדה
7400,נתניה,65210192,נאות שקד
7400,נתניה,65210194,נווה אוז
7400,נתניה,65210195,נוף הטיילת
7400,נתניה,65210235,נאות מנחם בגין
7400,נתניה,65210236,נוף גלים
7400,נתניה,65210237,גלי הים
7400,נתניה,65210238,אגמים
7400,נתניה,65210239,אגם 3 - בתכנון
7400,נתניה,65210240,קריית יצחק רבין
7400,נתניה,65210241,משכנות זבולון
7400,נתניה,65210242,רמת חן
7400,נתניה,65210243,מע"ר - מרכז עירוני ראשי
7400,נתניה,65210244,בן ציון
7400,נתניה,65210245,אבו שדיד
7400,נתניה,65210246,גבע
7400,נתניה,65210247,נווה שלום
7400,נתניה,65210248,רסקו
7400,נתניה,65210387,קריית יהלום - פארק תעשיות
7400,נתניה,65210752,מכנס
7900,פתח תקווה,65210593,כפר גנים ג
7900,פתח תקווה,65210594,כפר גנים ב
7900,פתח תקווה,65210595,שיכון מפ"ם
7900,פתח תקווה,65210596,אחדות
7900,פתח תקווה,65210597,נוה עוז
7900,פתח תקווה,65210598,נווה עוז הירוקה
7900,פתח תקווה,65210739,קרול
7900,פתח תקווה,65210740,עמישב
7900,פתח תקווה,65210777,אזור תעשיה רמת סיב
7900,פתח תקווה,65210778,קריית מטלון
7900,פתח תקווה,65210779,אזור תעשיה קרית אריה
7900,פתח תקווה,65210780,נווה גן
7900,פתח תקווה,65210781,הדר המושבות
7900,פתח תקווה,65210783,הדר המושבות החדשה
7900,פתח תקווה,65210784,נווה מעוז
7900,פתח תקווה,65210785,שיפר
7900,פתח תקווה,65210786,קריית הרב סלומון
7900,פתח תקווה,65210788,שיכון הפועל המזרחי
7900,פתח תקווה,65210821,כפר אברהם
7900,פתח תקווה,65210822,יוספטל
7900,פתח תקווה,65210823,קרית חזני
7900,פתח תקווה,65210825,קריית דוד אלעזר
7900,פתח תקווה,65210826,קרית אליעזר פרי
7900,פתח תקווה,65210827,עין גנים
7900,פתח תקווה,65210828,מחנה יהודה
7900,פתח תקווה,65210829,הדר גנים
7900,פתח תקווה,65210830,שעריה
7900,פתח תקווה,65210831,גני הדר
7900,פתח תקווה,65210860,בר יהודה
7900,פתח תקווה,65210861,רמת ורבר
7900,פתח תקווה,65210862,כפר גנים א
7900,פתח תקווה,65210863,מרכז העיר
7900,פתח תקווה,65210864,עין גנים דרום
168,כפר יונה,65210610,גבעת אלונים
168,כפר יונה,65210611,נוף הדר
168,כפר יונה,65210612,נווה ניצנים
168,כפר יונה,65210613,בנה ביתך
168,כפר יונה,65210614,הצבאית
168,כפר יונה,65210615,שיכון א
168,כפר יונה,65210616,שיכון ב
168,כפר יונה,65210617,שיכון חדש
195,קדימה-צורן,65210643,בנה ביתך
195,קדימה-צורן,65210644,צורן
195,קדימה-צורן,65210645,רמת אמיר
6900,כפר סבא,65209675,אזור תעשיה הישן
6900,כפר סבא,65209676,הפארק
6900,כפר סבא,65209684,גאולים
6900,כפר סבא,65209712,הירוקה כ"ס 80
6900,כפר סבא,65209715,צפון
6900,כפר סבא,65209716,קפלן
6900,כפר סבא,65209719,ותיקים
6900,כפר סבא,65209720,מרכז
6900,כפר סבא,65209721,שיכוני מזרחי
6900,כפר סבא,65209722,דובדבן הכפר
6900,כפר סבא,65209942,עלייה
6900,כפר סבא,65209943,סביוני הכפר
6900,כפר סבא,65209944,אליעזר
6900,כפר סבא,65209945,למפרט
6900,כפר סבא,65209946,קרית ספיר
6900,כפר סבא,65209947,תקומה
6900,כפר סבא,65209948,ראשונים
6900,כפר סבא,65209949,הפרחים
6900,כפר סבא,65209950,אזור תעסוקה צומת רעננה
6900,כפר סבא,65209951,גבעת אשכול
6900,כפר סבא,65209952,בית ונוף
6900,כפר סבא,65209953,יוספטל
6900,כפר סבא,65209954,הדרים
6900,כפר סבא,65209955,גני השרון
6900,כפר סבא,65209968,ארלוזורוב
6900,כפר סבא,65210147,שבזי
6900,כפר סבא,65210148,הזמר העברי
6900,כפר סבא,65210193,אלי כהן
6900,כפר סבא,65210197,כפר סבא הצעירה
6900,כפר סבא,65210198,מוצקין
6900,כפר סבא,65210199,כיסופים
6900,כפר סבא,65210200,מזרחי א
6900,כפר סבא,65210201,עובד בן ציון
6900,כפר סבא,65210202,פועלים ב
6900,כפר סבא,65210203,סירקין
6900,כפר סבא,65210205,פועלים ד
6900,כפר סבא,65210206,ארלוזורוב
6900,כפר סבא,65210207,פועלים א
6900,כפר סבא,65210208,אזור תעשיה עתיר ידע
6900,כפר סבא,65210720,חצרות הדר
6900,כפר סבא,65210729,חלוצים
6900,כפר סבא,65210764,מעוז
9700,הוד השרון,65210567,מתחם 1200
9700,הוד השרון,65210568,מגדיאל
9700,הוד השרון,65210569,מתחם 200
9700,הוד השרון,65210570,גיל עמל
9700,הוד השרון,65210571,שרת
9700,הוד השרון,65210572,רמתיים
9700,הוד השרון,65210573,הדר
9700,הוד השרון,65210574,נווה הדר
9700,הוד השרון,65210575,רמות מנחם
9700,הוד השרון,65210576,נווה נאמן
9700,הוד השרון,65210577,אזור תעשיה נווה נאמן
8700,רעננה,65209681,קזן
8700,רעננה,65209704,אשר
8700,רעננה,65209707,פארק מסחר ותעשיה רעננה צפון
8700,רעננה,65209713,קרית שז"ר
8700,רעננה,65209956,לסטר/רבוצקי
8700,רעננה,65209957,קריית אליהו גולומב
8700,רעננה,65209958,קריית דוד רמז
8700,רעננה,65209959,קריית בן צבי(רסקו
8700,רעננה,65209960,2003
8700,רעננה,65209961,קריית גנים
8700,רעננה,65209962,מרכז
8700,רעננה,65209963,קרית הפרחים - 2005
8700,רעננה,65209964,קריית שרת
8700,רעננה,65209965,נווה זמר
8700,רעננה,65209967,לב הפארק
8700,רעננה,65209969,פרדס משותף
8700,רעננה,65210209,רום 2000
8700,רעננה,65210210,2008
8700,רעננה,65210723,קריית ויצמן
8700,רעננה,65210742,2004
229,גני תקווה,65209651,מרכז הישוב
229,גני תקווה,65209652,גבעת סביון
229,גני תקווה,65210141,הפסגה
229,גני תקווה,65210142,גבעת סביון החדשה
229,גני תקווה,65210143,גני תקווה מערב
229,גני תקווה,65210144, 
229,גני תקווה,65210211,נוף סביון
229,גני תקווה,65210230,גנים צפון
229,גני תקווה,65210231,גנים
229,גני תקווה,65210232,ישמח משה
229,גני תקווה,65210233,צמרות הרמה
6500,חדרה,65209661,האוצר
6500,חדרה,65209693,גבעת בוסל
6500,חדרה,65209702,שמשון
6500,חדרה,65209723,הזיתים
6500,חדרה,65210254,חפציבה
6500,חדרה,65210255,גבעת אולגה
6500,חדרה,65210256,אזור תעשיה
6500,חדרה,65210257,יצחק
6500,חדרה,65210259,וייצמן
6500,חדרה,65210260,הפועל המזרחי
6500,חדרה,65210261,עין הים
6500,חדרה,65210262,פארק עסקים
6500,חדרה,65210263,גני אלון
6500,חדרה,65210264,בית"ר
6500,חדרה,65210265,רמב"ם
6500,חדרה,65210266,מרכז העיר
6500,חדרה,65210267,גבעת ביל"ו
6500,חדרה,65210268,נחליאל
6500,חדרה,65210269,נווה עובד
6500,חדרה,65210270,אפרים
6500,חדרה,65210271,יוספטל
6500,חדרה,65210272,אחוזת דניה
6500,חדרה,65210273,בית אליעזר
6500,חדרה,65210274,ניסן
6500,חדרה,65210275,הפארק
6500,חדרה,65210276,פאר
6500,חדרה,65210277,שלמה
6500,חדרה,65210278,ביאליק
6500,חדרה,65210279,ברנדייס
6500,חדרה,65210750,נווה חיים
240,יקנעם עילית,65210609,פארק תעשיה מבוא יוקנעם
240,יקנעם עילית,65211120,גבעת יערה
240,יקנעם עילית,65211121,גבעת אלונים
240,יקנעם עילית,65211122,ורד העמקים
240,יקנעם עילית,65211123,רמת יקנעם
240,יקנעם עילית,65211124,גבעת כלניות
240,יקנעם עילית,65211125,שער הגיא
240,יקנעם עילית,65211126,נוף לכרמל
240,יקנעם עילית,65211127,אזור תעשיה מורדות הכרמל
240,יקנעם עילית,65211128,נוף העמק
9300,זכרון יעקב,65211017,גבעת עדן
9300,זכרון יעקב,65211018,נווה שלו
9300,זכרון יעקב,65211045,המושבה
9300,זכרון יעקב,65211046,יעקב
9300,זכרון יעקב,65211047,השמורה
9300,זכרון יעקב,65211048,נווה רמז
9300,זכרון יעקב,65211049,נווה שרת
9300,זכרון יעקב,65211050,נווה הברון
9300,זכרון יעקב,65211051,חלומות זיכרון
9300,זכרון יעקב,65211052,רמת צבי
9300,זכרון יעקב,65211053,מול היקב
9300,זכרון יעקב,65211080,הגורן
246,נתיבות,65211054,נווה נוי
246,נתיבות,65211055,קרית משה
246,נתיבות,65211056,החורש
246,נתיבות,65211057,קרית מנחם בגין
246,נתיבות,65211058,נתיבות מערב
246,נתיבות,65211059,נטעים
246,נתיבות,65211060,לוי אשכול
246,נתיבות,65211061,בבא סאלי
246,נתיבות,65211062,ברית כהונה
7700,עפולה,65209698,נווה יוסף
7700,עפולה,65209699,עפולה הצעירה
7700,עפולה,65209700,עפולה דרום
7700,עפולה,65209701,אזור תעשיה ומסחר
7700,עפולה,65209894,מרכז העיר
7700,עפולה,65210758,גבעת המורה
7700,עפולה,65210910,אזור תעשיה ג
7700,עפולה,65210912,עפולה דרום-מערב
7700,עפולה,65210942,בנה ביתך
7700,עפולה,65210943,רובע יזרעאל סביוני העמק
9200,בית שאן,65210627,קרית רבין
9200,בית שאן,65210628,נוף הירדן
9200,בית שאן,65210629,נוף הגלבוע
9200,בית שאן,65210630,נווה נחל
9200,בית שאן,65210631,נוף קדומים
9200,בית שאן,65210632,נוף גנים
9200,בית שאן,65210633,מרכז העיר
9200,בית שאן,65210634,אזור תעשיה צפוני
9200,בית שאן,65210635,נוף הגלעד
9200,בית שאן,65210761,נוף שאן
7600,עכו,65209657,אזור תעשיה זעירה
7600,עכו,65210738,אברהם דנינו, בן גירוין
7600,עכו,65210774,העיר העתיקה
7600,עכו,65210775,מרכז העיר
7600,עכו,65210776,נווה ספיר - קריית תמרים
7600,עכו,65210809,נווה יוני נתניהו
7600,עכו,65210810,נווה אלון
7600,עכו,65210812,האגרוף
7600,עכו,65210813,נווה אביב
7600,עכו,65210814,גן מוטה גור
7600,עכו,65210815,הכרם ב
7600,עכו,65210816,צפון הכרם
7600,עכו,65210817,קרית וולפסון
7600,עכו,65210818,מנחם בגין
1061,נוף הגליל,65209679,בן גוריון
1061,נוף הגליל,65209680,צפונית
1061,נוף הגליל,65209734,דרומית
1061,נוף הגליל,65210152,הר יונה
1061,נוף הגליל,65210153,כרמים
1061,נוף הגליל,65210154,נוף יזרעאל
1061,נוף הגליל,65210155,אזור תעשייה ב
1061,נוף הגליל,65210156,אזור תעשיה א
1061,נוף הגליל,65210157,מרכז מסחרי - לב העיר
1061,נוף הגליל,65210159,שלום
1061,נוף הגליל,65210160,אשכול
1061,נוף הגליל,65210293,ספיר
1061,נוף הגליל,65210294,זאב
1061,נוף הגליל,65210295,פינת עדן
9000,באר שבע,65210105,רמות
9000,באר שבע,65210106,א
9000,באר שבע,65210107,ה
9000,באר שבע,65210108,ו
9000,באר שבע,65210109,יא
9000,באר שבע,65210110,ב
9000,באר שבע,65210111,ג
9000,באר שבע,65210112,נווה מנחם
9000,באר שבע,65210113,ד
9000,באר שבע,65210114,נחל בקע
9000,באר שבע,65210115,נווה נוי
9000,באר שבע,65210116,עיר עתיקה
9000,באר שבע,65210117,נאות לון
9000,באר שבע,65210118,נווה זאב
9000,באר שבע,65210119,ט
9000,באר שבע,65210120,מרכז אזרחי
9000,באר שבע,65210121,רמות הרכס
9000,באר שבע,65210123,עמק שרה
9000,באר שבע,65210124,אזור תעשיה
9000,באר שבע,65210728,פלח שבע
8300,ראשון לציון,65209882,צמרות
8300,ראשון לציון,65209883,קדמת ראשון
8300,ראשון לציון,65209884,קריית גנים
8300,ראשון לציון,65209885,קרית כרמים
8300,ראשון לציון,65209886,קריית חתני פרס נובל
8300,ראשון לציון,65209888,קריית ראשון
8300,ראשון לציון,65209890,ראשונים
8300,ראשון לציון,65209891,רביבים
8300,ראשון לציון,65209892,רמב"ם
8300,ראשון לציון,65209897,אברמוביץ
8300,ראשון לציון,65209899,השומר
8300,ראשון לציון,65209900,כצנלסון
8300,ראשון לציון,65209901,מב''ת מערב
8300,ראשון לציון,65209902,מב''ת צפון
8300,ראשון לציון,65209903,מישור הנוף
8300,ראשון לציון,65209904,נאות אשלים
8300,ראשון לציון,65209905,נאות שיקמה
8300,ראשון לציון,65209906,נווה דקלים
8300,ראשון לציון,65209907,נווה הדרים
8300,ראשון לציון,65209909,נווה חוף
8300,ראשון לציון,65209910,נווה ים
8300,ראשון לציון,65209911,נחלת יהודה
8300,ראשון לציון,65209912,נעורים
8300,ראשון לציון,65209934,רמז
8300,ראשון לציון,65209935,רמת אליהו
8300,ראשון לציון,65209936,שיכוני המזרח
8300,ראשון לציון,65209938,שער הים
8300,ראשון לציון,65209939,קריית הלאום
8300,ראשון לציון,65209940,מרום ראשון
8300,ראשון לציון,65209941,כלניות
6600,חולון,65210317,גרין
6600,חולון,65210318,קרית בן גוריון
6600,חולון,65210319,נווה ארזים
6600,חולון,65210320,רסקו ג
6600,חולון,65210350,קרית רבין
6600,חולון,65210351,שיכון ותיקים
6600,חולון,65210352,קרית עבודה
6600,חולון,65210353,אזור תעשיה ג
6600,חולון,65210354,נאות שושנים
6600,חולון,65210355,מפדה אזרחי
6600,חולון,65210356,קרית שרת מערב
6600,חולון,65210357,נאות רחל
6600,חולון,65210358,ח-501 - שדרת המגדלים
6600,חולון,65210382,קריית מיכה
6600,חולון,65210383,נאות יהודית
6600,חולון,65210384,רסקו ב
6600,חולון,65210385,אזור תעשיה א
6600,חולון,65210425,רסקו א
6600,חולון,65210426,קריית שרת
6600,חולון,65210427,ג'סי כהן
6600,חולון,65210428,קרית פנחס איילון
6600,חולון,65210429,אגרובנק
6600,חולון,65210430,מולדת - דרום חולון
6600,חולון,65210744,נווה רמז
6600,חולון,65210753,תל גיבורים
6200,בת ים,65209666,צפון-מערב
6200,בת ים,65209667,מרכז העיר
6200,בת ים,65209697,רמת הנשיא
6200,בת ים,65209768,דרום-מערב
6200,בת ים,65209881,רמת יוסף
6200,בת ים,65209893,עמידר
6200,בת ים,65210468,אזור תעשיה
6200,בת ים,65210514,בית וגן
6200,בת ים,65210515,ותיקים
6200,בת ים,65210516,מתחם גן העיר
6300,גבעתיים,65210517,סיטי
6300,גבעתיים,65210518,קריית יוסף
6300,גבעתיים,65210519,בורוכוב
6300,גבעתיים,65210543,הל"ה
6300,גבעתיים,65210544,פועלי הרכבת
6300,גבעתיים,65210545,שינקין
6300,גבעתיים,65210546,גבעת קוזלובסקי
6300,גבעתיים,65210547,ארלוזרוב
6300,גבעתיים,65210548,גבעת רמב"ם
6300,גבעתיים,65210549,שטח 9
6300,גבעתיים,65210550,שיכון חברת חשמל
6300,גבעתיים,65210551,תל גנים
6100,בני ברק,65209642,נוה אחיעזר
6100,בני ברק,65209664,שיכון ההסתדרות
6100,בני ברק,65209665,קרית נדבורנא
6100,בני ברק,65209706,קרית הרצוג
6100,בני ברק,65209708,פרדס כץ
6100,בני ברק,65209709,תל גיבורים
6100,בני ברק,65209737,קרית הישיבה
6100,בני ברק,65209740,קרית ויז'ניץ
6100,בני ברק,65209757,אהרונוביץ- סוקולוב
6100,בני ברק,65209758,גבעת רוקח
6100,בני ברק,65209763,שיכון ה
6100,בני ברק,65209764,גבעת סוקולוב
6100,בני ברק,65209765,הר שלום
6100,בני ברק,65209767,הפועל המזרחי א
6100,בני ברק,65209769,רמת אלחנן
6100,בני ברק,65209782,רמת אהרון
6100,בני ברק,65209783,הפועל המזרחי ד
6100,בני ברק,65210214,אזור תעשיה צפון
6100,בני ברק,65210565,אזור תעשיה
6100,בני ברק,65210566,נחלת שמעון
8600,רמת גן,65210661,יד לבנים
8600,רמת גן,65210662,תל גנים
8600,רמת גן,65210663,רמת עמידר
8600,רמת גן,65210664,שיכון המזרחי
8600,רמת גן,65210665,מתחם נגבה
8600,רמת גן,65210666,תל יהודה
8600,רמת גן,65210669,קרית קריניצי
8600,רמת גן,65210670,רמת חן
8600,רמת גן,65210671,הגפן
8600,רמת גן,65210672,רמת שקמה
8600,רמת גן,65210673,תל השומר
8600,רמת גן,65210674,תל בנימין
8600,רמת גן,65210675,מרכז העיר ג
8600,רמת גן,65210676,הראשונים
8600,רמת גן,65210677,מרום נווה
8600,רמת גן,65210678,נחלת גנים
8600,רמת גן,65210679,נווה יהושע
8600,רמת גן,65210680,חרוזים
8600,רמת גן,65210681,רמת אפעל
8600,רמת גן,65210682,כפר אז"ר
8600,רמת גן,65210683,שיכון צנחנים
8600,רמת גן,65210685,אזור הבילוים
8600,רמת גן,65210686,קריית בורוכוב
8600,רמת גן,65210687,מרכז העיר ב
8600,רמת גן,65210688,מרכז העיר א
8600,רמת גן,65210689,ותיקים
8600,רמת גן,65210690,הבורסה
8600,רמת גן,65210748,הלל
2650,רמת השרון,65210510,נווה מגן
2650,רמת השרון,65210511,מורשה
2650,רמת השרון,65210512,אלון
2650,רמת השרון,65210513,קרית יערים
2650,רמת השרון,65210581,מיתחם גלילות
2650,רמת השרון,65210582,נווה גן
2650,רמת השרון,65210584,גולן
2650,רמת השרון,65210585,נווה רום
2650,רמת השרון,65210586,הדר
2650,רמת השרון,65210587,נווה רסקו
812,שלומי,65210460,גבעת ארזים
812,שלומי,65210461,מורד ההר
812,שלומי,65210462,שלומית
812,שלומי,65210463,מרכז עירוני
812,שלומי,65210465,מורד הנחל
812,שלומי,65210466,אזור תעשיה דורה
812,שלומי,65210467,הראשונים
6400,הרצליה,65209682,יד התשעה
6400,הרצליה,65209690,נווה ישראל
6400,הרצליה,65209691,הרצליה הצעירה
6400,הרצליה,65209692,גני הרצליה
6400,הרצליה,65209714,הרצליה פיתוח
6400,הרצליה,65209728,וייצמן
6400,הרצליה,65209729,הרצליה ב
6400,הרצליה,65209895,נווה עמל
6400,הרצליה,65209896,מרכז העיר
6400,הרצליה,65210145,גן רש"ל
6400,הרצליה,65210146,הרצליה הירוקה
6400,הרצליה,65210149,גורדון
6400,הרצליה,65210151,צמרות
6400,הרצליה,65210212,נוף ים
6400,הרצליה,65210213,אזור תעשיה
6400,הרצליה,65210730,נחלת עדה
6400,הרצליה,65210745,נווה אמירים
7100,אשקלון,65209749,נווה הדרים
7100,אשקלון,65209750,רמת אשכול
7100,אשקלון,65209789,נאות אשקלון
7100,אשקלון,65209793,מרכז נפתי
7100,אשקלון,65209797,גן הורדים
7100,אשקלון,65209811,אפרידר
7100,אשקלון,65209817,אזור תעשיה צפוני
7100,אשקלון,65209823,כוכב הצפון
7100,אשקלון,65209824,הסיטי
7100,אשקלון,65209825,נווה ים
7100,אשקלון,65209826,מגדל
7100,אשקלון,65209827,נווה אלונים
7100,אשקלון,65209850,גבעת ציון
7100,אשקלון,65209857,גולדה
7100,אשקלון,65209873,רמת כרמים
7100,אשקלון,65210077,אזור תעשיה צפוני
7100,אשקלון,65210078,נוה דקלים
7100,אשקלון,65210079,מתחם מ-7
7100,אשקלון,65210080,גני ברנע
7100,אשקלון,65210081,ברנע
7100,אשקלון,65210082,מצפה ברנע
7100,אשקלון,65210083,ברנע ב
7100,אשקלון,65210084,הנשיא הרצוג
7100,אשקלון,65210085,באר גנים
7100,אשקלון,65210086,נווה אילן
7100,אשקלון,65210087,אזור תעשיה גבעת ציון
7100,אשקלון,65210130,מרינה
7100,אשקלון,65210131,נווה ים ד
7100,אשקלון,65210132,בן גוריון
7100,אשקלון,65210133,שקמים
7100,אשקלון,65210134,האגמים
7100,אשקלון,65210135,פארק תעשיה היי טק
7100,אשקלון,65210727,ז'בוטינסקי
7000,לוד,65210304,גני יער
7000,לוד,65210307,לוד הצעירה
7000,לוד,65210308,נווה אלון
7000,לוד,65210309,בן גוריון
7000,לוד,65210310,נאות יצחק
7000,לוד,65210311,רמט
7000,לוד,65210312,שגיא ב
7000,לוד,65210313,רסקו
7000,לוד,65210314,שער העיר
7000,לוד,65210315,בילו
7000,לוד,65210323,מרכז העיר
7000,לוד,65210324,העיר העתיקה
7000,לוד,65210325,רמת אשכול
7000,לוד,65210326,נווה נוף
7000,לוד,65210327,גבעת הזיתים
7000,לוד,65210328,אחיסמך
7000,לוד,65210330,חסכון ג
7000,לוד,65210331,נווה זית
7000,לוד,65210332,עמידר
7000,לוד,65210333,ממשלתית
7000,לוד,65210336,גני אביב
7000,לוד,65210337,נווה שלום
7000,לוד,65210340,אזור תעשיה צפון
7000,לוד,65210341,נווה ירק
7000,לוד,65210342,רמז
7000,לוד,65210344,החשמונאים
7000,לוד,65210345,אלישיב
7000,לוד,65210348,שרת
7000,לוד,65210349,משמר נוף
7000,לוד,65210768,חב"ד
1020,אור עקיבא,65209686,קנדי
1020,אור עקיבא,65209687,אור עקיבא הותיקה
1020,אור עקיבא,65209710,אורות
1020,אור עקיבא,65210075,היובל
1020,אור עקיבא,65210076,שז"ר
1020,אור עקיבא,65210099,בן גוריון
1020,אור עקיבא,65210100,נווה אלון
1020,אור עקיבא,65210101,אזור תעשיה הדרומי
1020,אור עקיבא,65210102,נווה אור
1020,אור עקיבא,65210103,גני אור
1020,אור עקיבא,65210104,נוף ים - מע"ר
1031,שדרות,65209914,נאות יצחק רבין
1031,שדרות,65209915,אזור תעשיה
1031,שדרות,65209917,נאות אשכול
1031,שדרות,65209918,נאות הדקל
1031,שדרות,65210588,נאות המייסדים
1031,שדרות,65210623,נאות הנביאים
1031,שדרות,65210624,נאות אביב
1031,שדרות,65210625,בן גוריון
1031,שדרות,65210626,בן גוריון ב
1034,קריית מלאכי,65211081,אורות
1034,קריית מלאכי,65211082,אזור תעשיה
1034,קריית מלאכי,65211083,אחוזת רוטנר
1034,קריית מלאכי,65211084,גני שמואל
1034,קריית מלאכי,65211085,המחנה
1034,קריית מלאכי,65211086,המייסדים
1034,קריית מלאכי,65211087,הרצל
1034,קריית מלאכי,65211088,וייצמן
1034,קריית מלאכי,65211089,חב"ד
1034,קריית מלאכי,65211090,נחלת הר חב"ד
1034,קריית מלאכי,65211091,קיבוץ גלויות
1113,צור הדסה,65211021,הר כתרון
1113,צור הדסה,65211022,הוותיקה
1113,צור הדסה,65211023,העמק
1113,צור הדסה,65211024,סנסן
1139,כרמיאל,65210225,רמת רבין מערב
1139,כרמיאל,65210226,ארבל-יחיעם
1139,כרמיאל,65210227,כתף
1139,כרמיאל,65210228,מגדים
1139,כרמיאל,65210229,רמייה
1139,כרמיאל,65210234,גבעת רם
1139,כרמיאל,65210280,גבעת מכוש
1139,כרמיאל,65210281,פרסה
1139,כרמיאל,65210282,רמת רבין
1139,כרמיאל,65210283,האירוסים
1139,כרמיאל,65210284,הגליל
1139,כרמיאל,65210285,מערבית
1139,כרמיאל,65210286,שגיא
1139,כרמיאל,65210287,טנא
1139,כרמיאל,65210288,המייסדים
1139,כרמיאל,65210289,אשכול
1139,כרמיאל,65210290,הדר
1139,כרמיאל,65210292,אזור תעשיה
1139,כרמיאל,65210751,הר כרמי
1200,מודיעין-מכבים-רעות,65210173,מרכז עינב
1200,מודיעין-מכבים-רעות,65210174,מכבים
1200,מודיעין-מכבים-רעות,65210175,רעות
1200,מודיעין-מכבים-רעות,65210176,מוריה
1200,מודיעין-מכבים-רעות,65210177,השבטים
1200,מודיעין-מכבים-רעות,65210178,משואה
1200,מודיעין-מכבים-רעות,65210180,הציפורים
1200,מודיעין-מכבים-רעות,65210181,נופים
1200,מודיעין-מכבים-רעות,65210182,מורשת - תכנון בעתיד
1200,מודיעין-מכבים-רעות,65210183,אבני חן
1200,מודיעין-מכבים-רעות,65210184,הנחלים
1200,מודיעין-מכבים-רעות,65210185,הפרחים
1200,מודיעין-מכבים-רעות,65210186,המגינים
1200,מודיעין-מכבים-רעות,65210187,הנביאים
